area;ciudad;conglomerado;panelm;vivienda;hogar;s101p11;s101p12a;s101p12b;s101p12c;s101p12d;s101p12e;s101p2a;s101p2b;s101p2c;s101p2d;s101p2e;s101p2f;s101p5a;s101p5b;s101p5c;s101p5d;s101p5e;s101p5f;s101p5g;s101p51a;s101p52a;s101p51b;s101p52b;s101p51c;s101p52c;s101p51d;s101p52d;s101p51e;s101p52e;s101p51f;s101p52f;s101p51g;s101p52g;s101p51h;s101p52h;s101p51i;s101p52i;s101p51j;s101p52j;s101p51k;s101p52k;s101p51l;s101p52l;s101p61;s101p62;s101p63;s101p64;s101p65;s101p66;s101p67;s101p68;s91p91;s91p92;s91p93;s91p94;s91p95;s91p96;s91p10;s91p111;s91p112;s91p113;s91p114;s91p115;s91p121;s91p122;s91p123;s91p124;s91p125;s91p126;s91p131;s91p132;s91p133;fexp
2;020155;000302;052;06;1;2;1;1;2;1;1;3;2;2;3;2;2;8;6;4;3;3;3;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;10;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;2;1;1;3;2;2;1;2;2;5;5;4;4;5;1;1;4;3;65.05
1;020160;000104;052;02;1;2;2;1;2;2;2;3;3;2;3;3;3;3;3;4;3;3;8;8;7;#NULO!;7;#NULO!;2;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;1;5;5;5;5;5;1;1;4;4;325.54
1;020650;000605;068;01;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;3;7;#NULO!;7;#NULO!;2;1;1;2;1;1;2;2;2;2;1;2;2;2;3;2;2;2;2;2;4;2;4;4;4;3;3;4;4;49.43
1;020650;000605;068;05;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;1;1;2;2;2;1;2;2;2;3;2;2;2;2;2;4;4;4;4;4;2;2;4;4;49.43
1;020650;001102;074;01;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;1;1;1;2;2;2;2;2;2;2;3;2;2;2;2;2;4;4;4;4;4;2;2;2;4;171.71
1;020650;001102;074;08;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;5;2;4;4;5;2;2;2;4;171.71
1;020650;001102;074;10;1;2;2;2;2;2;2;3;3;3;3;3;3;3;3;3;3;3;3;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;3;1;7;#NULO!;7;#NULO!;7;#NULO!;3;5;7;#NULO!;1;1;1;1;2;1;2;2;2;2;1;1;1;2;4;2;2;2;2;2;5;5;5;5;5;1;1;4;4;171.71
1;030150;000301;068;01;1;1;1;1;2;2;2;5;2;2;7;7;7;8;3;8;3;3;3;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;1;1;2;1;2;2;2;2;1;4;2;2;2;2;2;5;5;5;5;5;2;5;3;4;114.08
1;030150;000301;068;02;1;1;1;1;2;2;2;5;2;2;7;7;3;3;3;8;1;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;2;2;1;1;2;2;2;2;2;2;2;4;2;2;1;2;2;5;4;5;5;4;3;3;3;3;114.08
1;030150;000301;068;03;1;2;1;1;2;2;2;3;2;2;7;7;7;1;8;8;1;8;8;1;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;2;2;1;1;2;2;2;2;2;2;2;4;2;2;2;2;2;5;5;5;5;5;1;3;4;3;114.08
1;030150;000301;068;07;1;1;1;1;2;2;2;5;2;2;3;7;7;8;3;8;1;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;1;1;2;2;2;2;2;2;2;5;2;2;2;2;2;5;5;5;5;5;1;5;5;5;114.08
1;030150;002104;074;02;1;2;1;1;2;2;2;3;2;2;7;7;7;8;8;8;3;8;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;2;1;1;2;2;2;2;1;2;2;2;4;2;2;2;2;2;5;5;5;5;5;1;3;3;5;161.02
1;030150;002104;074;08;1;1;1;1;2;2;2;5;2;2;7;7;7;3;3;8;3;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;2;2;1;2;2;2;2;2;2;2;1;3;2;2;2;2;2;4;5;5;5;4;1;4;4;4;161.02
1;030150;003101;074;07;1;2;2;2;2;2;2;3;3;3;3;3;3;1;8;8;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;6;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;2;2;1;4;2;2;2;2;2;5;5;5;5;5;1;1;3;4;155.12
1;030150;004401;052;06;1;2;2;2;2;2;2;3;3;3;3;3;3;1;8;3;3;8;8;8;2;18;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;8;2;3;2;2;1;1;1;1;1;1;2;1;2;2;1;1;1;1;4;2;2;2;2;2;5;5;5;5;5;1;1;5;1;805.50
2;030153;901302;071;02;1;1;2;2;2;2;2;5;3;3;7;7;7;3;8;8;3;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;2;2;1;2;2;2;2;2;2;2;2;5;2;1;2;2;2;4;5;5;5;5;1;4;4;3;364.68
2;030153;901302;071;04;1;1;1;1;2;1;2;5;2;4;7;2;7;8;3;5;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;2;2;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;4;4;5;5;5;5;4;5;4;364.68
2;030153;901302;071;06;1;1;1;1;1;1;1;5;2;2;2;2;2;3;3;8;3;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;2;1;1;2;2;2;2;2;2;2;4;2;2;2;2;2;5;5;5;5;5;5;3;3;5;364.68
2;030250;902301;068;01;1;1;1;2;2;2;2;5;2;3;7;3;3;3;8;3;3;3;3;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;4;3;3;5;4;4;4;4;4;975.95
2;030250;902301;068;02;1;1;1;1;2;2;2;5;2;2;7;3;3;1;3;4;6;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;4;5;4;4;5;3;4;3;3;975.95
2;030250;902301;068;03;1;2;1;1;2;2;2;3;2;2;7;7;7;8;8;8;8;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;1;2;2;2;2;2;2;2;2;4;2;2;2;2;2;5;5;5;5;5;4;4;4;4;975.95
1;030350;001504;052;05;1;1;1;1;2;2;2;5;2;2;3;3;3;8;8;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;1;2;2;3;2;2;2;2;2;5;4;3;5;5;4;4;4;4;183.11
1;030350;001504;052;07;1;1;1;1;2;2;2;5;2;2;7;7;7;8;8;8;3;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;1;1;2;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;5;4;4;5;5;4;4;99;5;183.11
2;030355;000103;052;02;1;2;2;2;2;2;2;3;3;3;3;7;7;8;8;8;3;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;2;2;2;1;2;2;2;2;2;2;2;2;4;2;2;2;2;2;4;4;4;4;4;4;99;99;99;51.08
2;030355;000103;052;04;1;1;1;2;2;2;2;5;2;3;7;7;7;3;3;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;2;2;2;3;2;1;2;2;2;4;5;4;4;4;4;3;4;4;51.08
2;030355;000103;052;06;1;1;1;1;2;2;2;5;2;2;3;3;7;3;8;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;4;3;3;4;5;3;4;3;51.08
2;030357;900401;071;02;1;1;1;1;2;2;2;5;2;2;7;7;7;4;3;8;8;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;2;1;2;1;2;2;2;2;2;2;2;2;5;2;1;2;2;2;4;4;5;5;5;4;3;4;4;273.55
2;030357;900401;071;05;1;1;1;1;2;2;2;5;2;2;7;3;7;8;3;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;2;7;#NULO!;7;#NULO!;2;2;1;2;1;1;1;2;2;2;1;2;2;2;3;2;2;2;2;2;3;3;4;2;1;3;2;2;5;273.55
2;030357;900401;071;08;1;1;1;1;2;2;2;5;2;2;3;3;3;8;8;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;20;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;2;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;5;4;5;5;4;4;5;3;273.55
1;030450;004904;068;02;1;2;1;2;2;2;2;3;2;3;3;3;3;8;8;4;6;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;2;2;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;1;7;#NULO!;7;#NULO!;2;2;1;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;4;5;4;4;4;5;5;4;1,388.98
1;030450;004904;068;03;1;1;1;1;2;1;2;5;2;2;3;2;7;8;3;4;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;5;7;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;3;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;2;2;1;4;1;2;1;2;1;4;5;4;5;4;4;5;5;4;1,388.98
1;030450;004904;068;04;1;1;2;2;2;2;2;5;3;3;3;3;3;2;3;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;4;5;4;3;4;4;4;1,388.98
1;030450;004904;068;08;1;1;1;1;2;1;2;5;2;2;7;2;7;3;3;4;4;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;3;4;3;4;5;4;4;4;4;1,388.98
1;030450;005101;071;07;1;1;1;1;2;2;2;5;2;2;7;7;7;7;3;3;3;3;7;3;7;#NULO!;7;#NULO!;5;7;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;2;1;2;2;1;1;1;2;2;1;4;2;2;2;2;2;5;4;5;4;5;3;2;4;5;1,671.79
2;030451;000204;074;01;1;2;2;2;2;2;2;3;3;3;7;7;7;8;8;8;3;3;8;3;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;2;2;2;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;5;4;5;5;5;3;5;99;99;130.47
1;030550;000403;052;07;1;1;1;1;2;2;2;5;2;2;7;7;7;4;3;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;5;5;3;3;3;4;3;4;4;175.54
2;030651;900102;068;03;1;1;1;2;2;2;2;5;4;3;7;7;7;8;8;8;8;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;4;5;3;3;5;2;3;3;157.16
2;030750;900501;052;03;1;1;1;1;2;2;2;5;2;2;7;7;7;4;8;8;3;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;2;2;2;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;3;3;3;3;3;3;3;5;3;806.56
1;040150;000605;068;06;1;2;2;2;2;2;2;3;3;3;3;3;3;8;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;2;3;4;5;139.34
1;040150;005101;071;04;1;2;1;1;2;2;2;3;2;2;3;3;3;8;4;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;1;7;#NULO!;2;5;2;1;1;1;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;2;5;5;5;5;5;1;4;5;3;269.59
1;040150;005803;074;02;1;2;2;2;2;2;2;3;3;3;3;3;3;8;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;1;1;2;2;2;2;2;2;1;5;2;2;2;2;2;5;5;5;5;5;1;4;5;5;193.27
1;040150;005803;074;04;1;2;2;2;2;2;2;3;3;3;3;3;3;1;1;3;1;1;1;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;2;2;1;2;2;2;2;2;2;2;2;4;2;2;2;1;2;5;4;5;4;5;1;4;2;5;193.27
1;040150;005803;074;08;1;2;2;2;2;2;2;3;3;3;3;7;3;8;3;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;2;1;1;1;2;2;2;2;2;2;2;4;2;2;2;2;2;5;5;5;5;5;4;4;4;4;193.27
1;040150;006701;068;03;1;2;2;2;2;1;2;3;3;3;3;2;7;8;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;1;1;2;2;2;1;2;2;1;3;2;2;2;2;2;5;3;5;5;5;5;3;5;5;1,893.50
1;040150;006701;068;05;1;2;1;1;2;2;2;3;2;2;3;3;7;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;5;2;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;1;2;2;2;2;2;2;2;2;4;2;2;2;2;2;5;3;3;5;5;3;3;5;5;1,893.50
1;040150;009804;052;04;1;2;2;1;2;2;2;3;3;2;3;3;3;1;3;3;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;1;1;1;2;1;2;1;1;2;1;2;2;2;4;2;2;2;2;2;5;3;5;5;5;3;3;5;3;80.79
2;040150;901502;074;07;1;1;1;1;1;1;2;5;4;2;2;2;7;8;3;4;3;4;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;4;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;2;2;4;4;97.51
2;040153;900403;074;07;1;1;1;1;2;2;2;5;4;2;3;3;3;8;8;5;7;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;5;5;5;5;2;4;4;4;121.82
1;040353;000301;068;01;1;1;1;1;2;2;2;1;2;2;3;3;7;8;8;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;1;7;#NULO!;7;#NULO!;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;4;5;5;5;2;2;3;4;443.54
1;040353;000301;068;06;1;1;1;1;1;1;2;3;3;3;3;3;7;8;8;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;2;1;1;2;2;2;2;1;2;2;2;3;2;2;2;2;2;5;4;4;5;5;2;4;3;3;443.54
2;040353;900301;071;03;1;1;1;1;1;1;2;5;2;2;2;3;3;8;3;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;8;2;1;1;1;1;1;2;2;2;2;1;2;1;2;3;2;2;2;2;2;5;5;5;5;5;3;5;5;5;438.82
1;040450;000401;052;06;1;1;1;1;2;2;2;1;1;1;3;3;3;1;3;3;1;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;5;5;5;5;5;3;1;1;5;174.75
2;040451;900501;068;05;1;2;2;2;2;2;2;4;4;4;4;4;4;8;4;4;4;4;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;15;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;1;1;1;1;2;2;2;2;2;1;2;2;3;2;2;2;2;2;5;5;5;5;5;1;5;4;5;49.60
2;040451;900501;068;06;1;1;2;2;2;2;2;5;3;3;3;3;3;3;3;5;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;1;1;5;5;1;5;5;5;49.60
1;040550;001002;074;06;1;2;1;1;2;2;1;3;2;2;7;7;3;1;3;3;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;2;7;#NULO!;7;#NULO!;2;2;1;1;1;1;1;2;2;2;2;2;2;1;5;1;2;1;1;1;5;5;5;5;5;1;4;4;5;235.04
1;040550;001202;071;07;1;1;1;1;1;1;1;3;3;3;3;3;3;8;8;3;8;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;1;2;2;2;2;2;1;1;1;4;2;2;2;2;2;5;5;5;5;5;1;3;3;3;385.26
1;040550;002304;052;04;1;1;1;1;2;2;2;5;2;2;3;3;3;6;3;4;3;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;5;5;7;#NULO!;7;#NULO!;1;1;1;1;1;1;2;2;2;2;2;2;2;1;3;2;2;2;2;2;5;5;5;5;5;5;5;5;5;138.85
1;040550;002304;052;07;1;2;1;1;2;2;2;3;2;2;3;3;3;3;3;3;3;3;8;8;7;#NULO!;7;#NULO!;5;5;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;1;2;1;1;2;1;2;2;2;2;2;2;2;2;3;2;2;2;2;2;4;5;5;5;5;3;3;3;3;138.85
1;050150;000403;052;01;1;1;1;1;1;1;2;5;2;2;2;2;7;1;3;3;3;3;8;8;2;15;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;1;1;1;2;1;2;1;1;1;1;4;2;2;2;2;2;5;5;5;5;5;3;4;1;4;106.54
1;050150;010101;071;05;1;2;1;1;2;2;2;3;2;2;7;3;3;8;3;5;8;3;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;2;1;2;2;2;2;2;1;2;1;4;2;2;2;2;2;5;5;5;5;5;1;2;5;5;2,195.47
1;050150;010904;074;05;1;1;1;1;2;2;2;5;2;2;7;3;3;8;3;5;8;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;1;1;1;1;1;2;2;1;2;1;2;2;1;4;2;2;2;2;1;5;3;5;5;5;1;1;5;1;81.91
1;050150;011403;071;05;1;2;2;2;2;2;2;3;3;3;3;3;3;8;3;3;8;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;1;2;2;2;2;2;2;2;1;4;2;2;2;2;2;5;5;5;5;5;1;1;4;5;435.16
1;050150;011903;068;01;1;2;2;2;2;2;2;3;3;3;7;3;7;8;3;5;3;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;1;2;1;2;2;2;2;2;1;2;1;4;2;2;2;2;2;5;5;5;5;5;1;5;5;5;143.64
1;050150;011903;068;08;1;1;2;2;2;2;2;5;3;3;7;7;7;8;8;8;8;8;8;8;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;7;#NULO!;2;2;1;2;2;1;2;2;2;2;2;1;2;1;4;2;2;2;2;2;5;5;5;5;5;2;1;5;5;143.64
1;050150;012503;052;01;1;1;1;1;1;2;2;5;2;2;2;3;3;3;3;3;3;3;8;8;7;#NULO!;5;5;7;#NULO!;2;23;2;10;7;#NULO!;7;#NULO!;7;#NULO!;5;8;5;7;7;#NULO!;7;#NULO!;2;1;1;2;2;1;1;2;2;2;1;1;1;2;5;2;2;2;2;2;5;5;5;5;5;5;5;5;5;227.04
